drink_wat,water_time,toilet,hh_gps_latitude,hh_gps_longitude,Country
8,60,6,8.301103333,-10.140725,SL
7,25,4,8.30251,-9.76763,LR
8,10,3,8.302958333,-10.12523167,SL
8,20,3,8.304381667,-9.559723333,LR
8,20,10,8.306115,-9.768908333,LR
7,10,6,8.307175,-10.09566167,GN
1,20,5,8.307445,-10.20025,SL
8,45,3,8.308605,-10.287565,SL
8,2,6,8.309175,-9.771201667,LR
5,3,10,8.309576667,-10.11251167,GN
8,5,3,8.310433333,-10.139145,SL
7,5,3,8.310526667,-10.23622,SL
1,2,6,8.312055,-9.772838333,LR
8,15,10,8.312805,-10.04083167,GN
7,5,5,8.313541667,-10.20097667,SL
2,10,2,8.313831667,-10.18760667,SL
5,30,3,8.31419,-10.181755,SL
7,20,3,8.315925,-9.654595,LR
7,5,3,8.31655,-10.23549833,SL
5,5,6,8.316825,-10.09281667,GN
5,60,10,8.316836667,-10.15182833,SL
6,9999,999999,8.318333333,-10.06945167,GN
3,10,6,8.319081667,-10.268615,SL
3,10,10,8.319138333,-9.720753333,LR
8,20,10,8.320266667,-10.12216,GN
8,240,10,8.320496667,-10.13083833,SL
8,30,3,8.321165,-10.227305,SL
8,25,6,8.321583333,-10.25052667,SL
7,9999,999999,8.321616667,-10.07520333,GN
7,6,10,8.321665,-10.09769,GN
5,15,3,8.321931667,-10.10371667,GN
8,13,10,8.322033333,-9.797583333,LR
7,15,8,8.32346,-10.209395,SL
8,10,3,8.325221667,-9.592715,LR
8,60,10,8.325565,-10.18314833,SL
8,20,3,8.328078333,-10.28501833,SL
6,4,3,8.328508333,-10.08178,GN
1,5,10,8.329135,-9.76935,LR
7,9999,999999,8.32956,-10.06006667,GN
5,16,10,8.329696667,-10.20770167,SL
5,10,10,8.329753333,-9.951895,LR
8,10,6,8.329875,-10.24380333,SL
8,45,10,8.33283,-10.16631167,SL
4,3,4,8.333211667,-10.06569167,GN
8,35,10,8.333826667,-10.148485,SL
8,45,3,8.335263333,-10.169905,SL
7,30,10,8.335545,-10.16721333,SL
5,15,10,8.335986667,-10.19849833,SL
8,20,10,8.337085,-10.169895,SL
5,8,6,8.338335,-9.768031667,LR
8,10,10,8.338348333,-10.01197167,GN
5,5,8,8.3384,-10.0931,GN
7,10,6,8.339955,-10.20603167,SL
5,5,3,8.340668333,-10.12344167,GN
7,90,6,8.341553333,-10.24142,SL
5,10,10,8.341931667,-9.670345,LR
8,30,6,8.343148333,-10.22546167,SL
8,4,3,8.343275,-9.605868333,LR
7,20,6,8.343751667,-10.25658,SL
5,2,3,8.343803333,-10.05649333,GN
8,10,3,8.343943333,-9.619543333,LR
5,10,3,8.344851667,-9.640178333,LR
7,2,6,8.344921667,-9.75433,LR
6,5,8,8.345896667,-10.11185667,GN
5,10,3,8.34716,-10.23070667,SL
2,30,3,8.347558333,-10.20614,SL
5,9999,999999,8.34782,-10.0382,GN
8,30,6,8.347825,-10.25002833,SL
2,10,10,8.348501667,-10.18494333,SL
8,10,10,8.348566667,-10.18768167,SL
5,10,10,8.349148333,-9.807023333,LR
7,6,3,8.349508333,-10.07756167,GN
5,12,3,8.350016667,-9.540103333,GN
8,6,10,8.351723333,-9.768981667,LR
7,40,6,8.351843333,-10.248375,SL
8,6,10,8.352096667,-9.921213333,LR
8,45,6,8.3526,-10.26872333,SL
5,4,10,8.352993333,-10.14205333,GN
8,60,10,8.353201667,-10.01419167,GN
7,60,3,8.353421667,-10.24169333,SL
8,30,3,8.353625,-9.563428333,LR
7,9999,999999,8.354,-10.09947,GN
8,10,10,8.354388333,-9.659016667,LR
5,30,10,8.354561667,-10.00959167,GN
8,20,10,8.354605,-9.659453333,LR
5,2,6,8.354656667,-10.00121167,GN
8,11,10,8.35544,-9.994033333,GN
7,10,10,8.356101667,-10.12872,GN
5,6,10,8.356331667,-9.991386667,LR
2,120,3,8.357256667,-10.20742667,SL
8,6,10,8.357411667,-9.985846667,LR
8,20,10,8.357876667,-9.769873333,LR
7,6,6,8.357975,-10.22732333,SL
5,40,6,8.35823,-10.23682833,SL
7,60,3,8.35835,-10.26120333,SL
11,16,10,8.358515,-9.700195,LR
8,20,10,8.358546667,-9.836001667,LR
7,15,3,8.359075,-10.18890333,SL
1,6,6,8.359748333,-9.939158333,LR
8,40,10,8.359853333,-9.491845,GN
8,10,6,8.361351667,-9.965918333,LR
7,14,6,8.361371667,-10.23153333,SL
8,20,10,8.361441667,-9.979041667,LR
5,10,3,8.361446667,-9.963728333,LR
7,20,3,8.361613333,-10.28116,SL
8,70,3,8.36162,-9.977291667,LR
8,10,10,8.361728333,-9.967421667,LR
8,15,3,8.36175,-10.28049167,SL
11,32,10,8.36217,-9.690113333,LR
6,9999,999999,8.36227,-10.10854667,GN
5,6,10,8.362833333,-9.768058333,LR
5,2,3,8.363626667,-10.117405,GN
8,30,10,8.363873333,-10.00817167,GN
7,60,6,8.364138333,-10.25187333,SL
8,30,10,8.364905,-9.934436667,LR
6,9999,999999,8.365245,-10.05973833,GN
5,5,10,8.365968333,-10.09577667,GN
5,3,10,8.366283333,-9.792005,LR
8,10,3,8.366625,-9.630761667,LR
7,6,4,8.366813333,-9.920443333,LR
11,33,10,8.367315,-9.767438333,LR
7,15,3,8.36776,-10.18462,GN
7,3,10,8.368101667,-10.07515333,GN
11,20,10,8.368543333,-9.68364,LR
5,5,8,8.368791667,-10.04683333,GN
1,10,10,8.368835,-9.902541667,LR
8,15,5,8.369283333,-10.176125,GN
5,120,6,8.370401667,-10.21769667,SL
7,10,3,8.370825,-9.55427,GN
8,30,5,8.373676667,-10.17314,GN
7,20,9,8.374056667,-10.16799833,GN
5,5,10,8.374271667,-10.17846833,GN
7,20,3,8.374891667,-10.24170667,SL
1,60,3,8.374955,-9.877203333,LR
8,10,5,8.37535,-10.18116833,GN
8,20,10,8.375496667,-10.28234667,SL
1,6,4,8.375535,-9.878493333,LR
7,5,3,8.375876667,-10.11908333,GN
8,30,3,8.376503333,-9.851621667,LR
5,20,3,8.377551667,-10.2239,SL
8,5,3,8.378423333,-10.13148,GN
7,30,6,8.379081667,-10.27127833,SL
1,4,10,8.3804,-9.840466667,LR
5,30,6,8.380508333,-10.23107667,SL
8,4,10,8.380976667,-9.838666667,LR
3,30,3,8.381298333,-10.25982333,SL
8,10,6,8.382628333,-9.620145,LR
1,15,6,8.382708333,-10.19535167,GN
8,10,5,8.383561667,-9.834115,LR
5,10,9,8.383595,-10.17750833,GN
1,50,6,8.384368333,-10.16976,GN
1,30,6,8.384368333,-10.16976,GN
5,10,3,8.38437,-10.205645,SL
1,30,6,8.384371667,-10.16975833,GN
7,60,6,8.384435,-10.16983,GN
5,30,3,8.384543333,-10.20016667,GN
5,6,10,8.385043333,-9.759186667,LR
7,30,3,8.38509,-10.23358667,SL
1,20,10,8.386628333,-9.906268333,LR
7,30,3,8.387298333,-9.82282,LR
1,20,1,8.387743333,-10.19285,GN
5,10,3,8.387781667,-10.192725,GN
5,10,10,8.388493333,-9.99279,GN
8,30,5,8.388681667,-9.877006667,LR
5,6,3,8.389618333,-9.812471667,LR
8,40,6,8.38981,-10.28071167,SL
8,10,3,8.390475,-9.817653333,LR
7,4,6,8.390693333,-10.16278333,GN
999999,999999,999999,8.391038333,-10.02613167,GN
3,23,10,8.39222,-10.20973833,GN
11,12,6,8.392776667,-9.638475,LR
8,12,10,8.393221667,-10.22476,SL
8,60,6,8.393228333,-10.23625,SL
8,30,3,8.39331,-9.805568333,LR
5,8,3,8.39429,-10.160045,GN
4,10,3,8.395216667,-9.59492,LR
11,92,6,8.395908333,-9.795643333,LR
7,15,6,8.396326667,-10.24229667,SL
7,20,6,8.39649,-10.17904667,GN
7,12,10,8.39666,-9.787416667,LR
8,45,10,8.398333333,-9.950078333,LR
1,20,1,8.400183333,-10.18705,GN
8,40,6,8.400263333,-9.9898,GN
3,5,6,8.400738333,-10.24267167,SL
1,6,4,8.401805,-10.19582833,GN
3,45,6,8.403066667,-10.222545,GN
8,10,10,8.403631667,-9.868483333,LR
8,6,10,8.403971667,-9.92935,LR
7,30,3,8.404126667,-10.27271833,SL
11,22,6,8.404151667,-9.682511667,LR
8,40,4,8.404451667,-10.11967833,GN
1,35,10,8.404593333,-10.23455333,SL
7,12,10,8.40485,-9.795126667,LR
8,60,5,8.405026667,-10.15638333,GN
3,120,3,8.405033333,-10.234765,SL
8,10,10,8.40549,-9.993875,GN
11,8,3,8.405861667,-9.662158333,LR
7,8,10,8.406151667,-10.15583333,GN
3,60,3,8.406773333,-10.22468167,GN
1,25,10,8.407091667,-10.22474667,GN
2,30,3,8.407776667,-10.22516333,GN
7,36,1,8.408175,-10.17978667,GN
8,30,6,8.408188333,-9.987238333,GN
7,22,10,8.408538333,-9.71788,LR
8,4,4,8.409363333,-10.15184333,GN
7,30,1,8.409776667,-10.185825,GN
3,20,10,8.410598333,-10.205995,GN
8,10,3,8.411073333,-10.00537333,GN
8,25,10,8.411506667,-9.992283333,GN
5,4,5,8.413028333,-10.14624833,GN
6,5,6,8.413103333,-10.058935,GN
7,3,3,8.413211667,-9.79088,LR
1,25,10,8.414823333,-10.207475,GN
5,20,3,8.414856667,-9.981551667,GN
5,6,9,8.414988333,-10.12853833,GN
11,10,5,8.41503,-10.13841167,GN
1,4,6,8.415233333,-9.748726667,LR
7,30,3,8.415305,-10.22999,GN
3,60,6,8.415353333,-10.25121333,SL
1,6,1,8.416533333,-10.18578,GN
5,6,3,8.416811667,-10.13362,GN
8,6,5,8.418166667,-10.09590333,GN
4,30,4,8.418636667,-10.08018833,GN
5,15,3,8.419351667,-9.976878333,GN
1,3,10,8.419606667,-9.782285,LR
7,60,5,8.419676667,-9.827248333,LR
4,15,6,8.419943333,-9.750553333,LR
7,12,6,8.420033333,-9.775695,LR
5,10,4,8.420305,-9.750073333,LR
1,15,1,8.420333333,-10.18472333,GN
1,30,3,8.420385,-9.750111667,LR
2,60,3,8.420446667,-10.23259333,GN
7,20,10,8.421246667,-10.26514,SL
8,45,3,8.422026667,-10.11928,GN
5,10,3,8.422451667,-9.974998333,GN
5,10,3,8.422616667,-9.975201667,GN
1,30,1,8.422926667,-10.17877667,GN
8,10,5,8.423723333,-9.889316667,LR
7,8,6,8.42424,-10.10288333,GN
7,30,9,8.425305,-10.14811833,GN
5,10,5,8.426065,-9.876368333,LR
1,6,4,8.426805,-9.914185,LR
11,15,6,8.427173333,-9.670851667,LR
7,2,10,8.427363333,-10.25548167,GN
7,15,3,8.428041667,-10.03150833,GN
7,30,10,8.429056667,-10.23890167,GN
1,6,1,8.429143333,-10.1923,GN
5,10,6,8.42983,-10.22372833,GN
1,30,1,8.430098333,-10.11315833,GN
8,25,10,8.430515,-10.23964167,GN
1,4,6,8.431253333,-10.185335,GN
5,25,3,8.431586667,-10.07073,GN
7,9999,999999,8.431673333,-10.03078833,GN
2,4,6,8.432138333,-9.945113333,LR
5,10,3,8.432233333,-9.944171667,LR
7,22,10,8.432413333,-9.800678333,LR
8,10,5,8.432593333,-9.789211667,LR
7,10,3,8.432856667,-10.08541,GN
7,40,6,8.432871667,-10.15636667,GN
5,6,6,8.433443333,-10.06530833,GN
1,20,10,8.433698333,-10.27032,SL
8,10,9,8.43383,-10.09276667,GN
11,8,10,8.434595,-9.717018333,LR
8,4,3,8.434661667,-9.889941667,LR
8,30,3,8.43484,-10.21778333,GN
7,60,6,8.436083333,-10.107755,GN
8,120,3,8.436261667,-10.25889,GN
4,10,6,8.436611667,-10.07106167,GN
7,60,3,8.436805,-10.24293333,GN
7,30,1,8.43689,-10.17674,GN
6,60,3,8.436906667,-10.099465,GN
5,8,6,8.437808333,-10.10520833,GN
7,30,1,8.43853,-10.15334167,GN
7,40,6,8.439316667,-10.15295667,GN
11,5,10,8.440801667,-9.692513333,LR
8,5,3,8.440845,-9.990421667,GN
11,8,3,8.44127,-9.795236667,LR
11,11,6,8.44132,-9.803451667,LR
7,11,6,8.44155,-9.784476667,LR
11,20,10,8.441695,-9.8064,LR
7,10,1,8.442406667,-10.19094667,GN
11,5,10,8.442668333,-9.777503333,LR
7,10,2,8.442868333,-10.20721667,GN
11,11,10,8.443928333,-9.80947,LR
11,15,6,8.444275,-9.646811667,LR
5,10,6,8.444511667,-9.959656667,GN
7,70,3,8.444513333,-10.14735833,GN
8,10,3,8.445318333,-10.21868167,GN
8,6,6,8.445443333,-9.903953333,LR
1,6,1,8.445525,-10.18049167,GN
5,6,6,8.446968333,-10.06625667,GN
8,10,5,8.447035,-9.832835,LR
8,10,7,8.448158333,-10.08925167,GN
7,45,10,8.448428333,-10.26631333,GN
11,12,3,8.44885,-9.647101667,LR
11,22,10,8.448973333,-9.720026667,LR
7,30,1,8.449101667,-10.18862,GN
8,30,6,8.449205,-10.2484,GN
8,15,6,8.449483333,-10.24873167,GN
7,5,10,8.449926667,-9.846355,LR
7,16,5,8.450816667,-10.100955,GN
7,10,6,8.451346667,-10.059805,GN
7,5,6,8.451468333,-10.17525167,GN
8,15,3,8.451916667,-9.889875,LR
7,10,6,8.453153333,-10.132375,GN
7,20,1,8.453723333,-10.20157833,GN
5,6,6,8.454563333,-9.915243333,LR
11,12,6,8.455178333,-9.625236667,LR
5,6,3,8.45535,-9.815225,LR
7,14,6,8.456548333,-10.1235,GN
7,13,6,8.456845,-9.750875,LR
1,25,1,8.45727,-10.255235,GN
11,100,6,8.45729,-9.641596667,LR
3,60,3,8.457481667,-10.255495,GN
2,30,4,8.458643333,-10.16704833,GN
5,8,5,8.458738333,-10.10698833,GN
7,60,1,8.45894,-10.166875,GN
1,5,3,8.459193333,-9.90288,LR
8,15,1,8.460166667,-10.16290833,GN
8,5,1,8.461648333,-10.156665,GN
7,6,5,8.461738333,-10.11528833,GN
7,40,4,8.461913333,-10.12003833,GN
7,10,10,8.462753333,-9.789086667,LR
7,32,10,8.463516667,-9.669676667,LR
8,12,10,8.463831667,-9.758093333,LR
5,4,10,8.465075,-9.756488333,LR
8,6,9,8.465198333,-10.06609,GN
8,6,3,8.465223333,-9.890185,LR
8,30,6,8.465516667,-10.195615,GN
5,10,10,8.465791667,-10.27171333,GN
7,30,1,8.466616667,-10.08404667,GN
3,30,10,8.468221667,-10.22151,GN
3,6,6,8.468638333,-10.18645833,GN
3,20,6,8.469555,-10.21470167,GN
1,20,1,8.469611667,-10.15817333,GN
3,120,3,8.46983,-10.258065,GN
7,15,4,8.470398333,-10.09748667,GN
8,16,3,8.470726667,-9.745538333,LR
5,15,2,8.47127,-10.09731833,GN
8,6,3,8.47429,-9.76427,LR
1,3,3,8.474865,-9.920686667,LR
7,4,5,8.475235,-9.852895,LR
8,2,6,8.475248333,-9.944628333,LR
8,6,10,8.475388333,-9.944165,LR
8,30,4,8.475441667,-10.06337,GN
8,8,3,8.475461667,-9.864838333,LR
3,15,3,8.476145,-10.22516,GN
1,10,6,8.47627,-10.204805,GN
7,30,6,8.477668333,-10.24464,GN
4,50,5,8.477848333,-10.08208,GN
1,25,3,8.478748333,-10.27244667,GN
5,45,5,8.478796667,-10.13269833,GN
7,12,10,8.47884,-10.27244,GN
7,25,10,8.47884,-10.27244,GN
8,10,9,8.478853333,-10.13302,GN
7,30,3,8.4796,-10.113225,GN
5,60,10,8.479931667,-10.23829833,GN
3,30,3,8.480121667,-10.23849667,GN
7,60,6,8.480295,-10.159915,GN
8,60,4,8.480678333,-9.892546667,LR
8,6,6,8.481065,-9.847003333,LR
1,10,6,8.481298333,-10.19490167,GN
5,20,9,8.483015,-10.08979,GN
7,60,6,8.48363,-10.16905667,GN
7,45,6,8.483796667,-10.1627,GN
7,20,6,8.483836667,-10.26909,GN
3,15,6,8.483923333,-10.25773833,GN
7,10,5,8.484056667,-10.09866167,GN
1,6,1,8.484196667,-10.09843667,GN
1,2,6,8.485463333,-10.14237167,GN
1,10,6,8.486966667,-10.12504667,GN
1,2,10,8.487826667,-9.662191667,LR
7,30,5,8.490238333,-9.83592,LR
7,15,10,8.491248333,-10.062745,GN
7,10,5,8.491333333,-9.855588333,LR
8,20,5,8.491786667,-9.83533,LR
8,60,6,8.491895,-10.18552,GN
1,40,3,8.49317,-10.16479333,GN
8,10,3,8.49332,-10.11618333,GN
7,30,5,8.494043333,-9.819286667,LR
7,30,9,8.494905,-10.07192,GN
1,15,6,8.49756,-9.897153333,LR
5,30,3,8.497631667,-9.897233333,LR
1,30,1,8.49791,-10.18264167,GN
1,120,1,8.498773333,-10.16128167,GN
1,20,1,8.49901,-10.16136833,GN
7,30,6,8.499035,-10.121635,GN
7,4,1,8.500806667,-10.10530167,GN
7,50,6,8.501206667,-10.05797333,GN
7,30,1,8.501536667,-10.07171833,GN
1,6,1,8.501675,-10.08985333,GN
5,30,4,8.507311667,-10.13211833,GN
11,13,10,8.507358333,-9.769835,LR
1,3,3,8.51222,-10.152875,GN
2,3,4,8.515508333,-10.13388667,GN
3,30,3,8.515846667,-10.130545,GN
1,30,3,8.516016667,-10.13044167,GN
8,60,6,8.517261667,-10.10586833,GN
7,30,1,8.519713333,-10.15217667,GN
11,40,6,8.522676667,-9.78047,LR
8,60,6,8.525475,-10.117605,GN
11,10,6,6.932455,-11.48048167,LR
7,5,97,6.935866667,-11.50915,LR
11,15,10,6.960301667,-11.45655833,LR
99,15,97,6.964746667,-11.47502167,LR
5,60,10,6.969306667,-11.57709667,SL
11,6,10,6.973573333,-11.43283167,LR
11,15,10,6.982111667,-11.57013167,SL
99,50,97,6.982633333,-11.47743,LR
11,10,10,6.991646667,-11.56110833,SL
11,15,10,6.992405,-11.518725,SL
11,25,6,6.992891667,-11.47014333,SL
7,10,10,7.002785,-11.49433167,SL
99,15,10,7.006685,-11.519835,SL
11,45,10,7.007011667,-11.54482333,SL
11,5,6,7.008353333,-11.44636167,SL
11,5,10,7.01497,-11.495085,SL
11,30,6,7.017361667,-11.44869833,SL
11,45,10,7.018015,-11.49955833,SL
99,20,97,7.018908333,-11.46746167,SL
5,15,3,7.019161667,-11.382,LR
999995,999995,999995,7.02226,-11.51875833,SL
11,30,3,7.025151667,-11.40633,SL
7,5,10,7.025853333,-11.50842167,SL
99,10,10,7.02631,-11.5052,SL
99,40,10,7.027121667,-11.49859333,SL
11,5,10,7.02998,-11.53452667,SL
11,40,10,7.034178333,-11.48182,SL
11,45,6,7.034795,-11.43922333,SL
11,20,10,7.039133333,-11.37338333,SL
11,15,10,7.044098333,-11.52794,SL
11,5,6,7.04496,-11.39497833,SL
11,30,10,7.045078333,-11.37572,SL
5,10,6,7.045903333,-11.45466667,SL
11,90,10,7.046935,-11.37750833,SL
99,15,6,7.049285,-11.50554833,SL
11,5,10,7.053481667,-11.50871333,SL
99,10,10,7.053511667,-11.48746,SL
11,30,3,7.055731667,-11.42706,SL
11,25,10,7.059115,-11.452,SL
5,10,3,7.067145,-11.44325833,SL
999995,999995,999995,7.067266667,-11.400055,SL
5,50,10,7.068176667,-11.40687167,SL
11,10,6,7.068733333,-11.37743333,SL
5,5,3,7.070351667,-11.43947,SL
5,10,6,7.080958333,-11.41360667,SL
99,30,10,7.081463333,-11.49073333,SL
5,20,10,7.083451667,-11.346185,SL
11,360,10,7.089908333,-11.52785333,SL
2,10,3,7.09071,-11.40328167,SL
999995,999995,999995,7.090773333,-11.40508167,SL
999995,999995,999995,7.090806667,-11.40519333,SL
999995,999995,999995,7.090851667,-11.40520667,SL
999995,999995,999995,7.090871667,-11.40521333,SL
999995,999995,999995,7.090985,-11.40526667,SL
999995,999995,999995,7.091095,-11.404945,SL
11,245,10,7.092895,-11.48265333,SL
5,30,3,7.093253333,-11.46177167,SL
11,10,10,7.0955,-11.50506667,SL
5,20,3,7.098433333,-11.42823667,SL
5,30,3,7.1042,-11.47297167,SL
11,20,10,7.104428333,-11.47282833,SL
5,5,3,7.104586667,-11.437755,SL
7,25,3,7.106706667,-11.45029667,SL
5,80,3,7.11001,-11.436475,SL
5,10,3,7.111266667,-11.43015,SL
11,5,10,7.111681667,-11.52923667,SL
5,5,3,7.112016667,-11.48559333,SL
5,35,3,7.114325,-11.39056167,SL
5,50,10,7.115485,-11.35559,SL
5,30,3,7.116145,-11.50046833,SL
5,18,3,7.118628333,-11.38925667,SL
5,8,3,7.11884,-11.41467333,SL
99,5,10,7.11922,-11.51730333,SL
5,15,3,7.125801667,-11.495895,SL
5,10,3,7.12586,-11.45835,SL
11,20,10,7.126296667,-11.531305,SL
5,60,3,7.132598333,-11.38777667,SL
5,30,3,7.132671667,-11.46466167,SL
5,40,3,7.134215,-11.39115,SL
7,10,3,7.135423333,-11.35553167,SL
5,10,3,7.135698333,-11.40465167,SL
5,30,3,7.143733333,-11.49673,SL
5,35,10,7.144725,-11.37707,SL
5,10,6,7.146971667,-11.38774167,SL
5,10,3,7.147518333,-11.44629667,SL
5,25,10,7.150601667,-11.35017833,SL
5,25,10,7.155358333,-11.37346,SL
5,45,3,7.156968333,-11.42334333,SL
5,60,10,7.15717,-11.341305,SL
7,30,10,7.160553333,-11.33618,SL
5,10,10,7.164626667,-11.35790167,SL
5,30,3,7.168416667,-11.44649833,SL
5,5,3,7.1686,-11.40405333,SL
5,20,10,7.169858333,-11.43911,SL
5,20,3,7.170243333,-11.485935,SL
5,15,3,7.171883333,-11.49978333,SL
5,30,3,7.17504,-11.47247333,SL
5,20,10,7.175498333,-11.33046667,SL
5,30,10,7.175945,-11.47156167,SL
5,6,3,7.178941667,-11.51474833,SL
5,25,3,7.188548333,-11.503865,SL
2,10,10,7.189143333,-11.36018,SL
5,15,3,7.191516667,-11.460935,SL
5,25,6,7.197415,-11.442625,SL
5,30,3,7.20489,-11.43142333,SL
5,25,3,7.20636,-11.50744833,SL
5,20,10,7.20851,-11.351445,SL
8,30,10,7.211818333,-11.47126333,SL
8,12,10,7.214888333,-11.30889167,SL
7,30,3,7.215375,-11.364685,SL
7,15,10,7.219041667,-11.3226,SL
5,60,10,7.223641667,-11.40497167,SL
7,35,3,7.223695,-11.404875,SL
5,15,10,7.226608333,-11.42509,SL
5,25,10,7.229336667,-11.36050167,SL
5,10,10,7.229383333,-11.37084833,SL
5,45,10,7.229945,-11.41067167,SL
5,60,10,7.230245,-11.41053833,SL
5,35,10,7.230385,-11.42531,SL
5,20,10,7.231953333,-11.36062167,SL
999995,999995,999995,7.232568333,-11.41868167,SL
999995,999995,999995,7.232703333,-11.39722167,SL
8,90,10,7.234551667,-11.26067333,SL
8,8,6,7.235015,-11.26094667,SL
8,15,10,7.235018333,-11.39161167,SL
999995,999995,999995,7.23524,-11.35965167,SL
6,6,7,7.236205,-11.27712167,SL
8,10,6,7.236965,-11.39408167,SL
8,15,6,7.237063333,-11.27676167,SL
999995,999995,999995,7.238396667,-11.32261667,SL
5,50,10,7.23847,-11.48423833,SL
8,20,10,7.238585,-11.30567167,SL
5,45,10,7.240381667,-11.45932833,SL
8,30,6,7.244766667,-11.40047667,SL
999995,999995,999995,7.24513,-11.43534167,SL
5,20,3,7.24589,-11.36042667,SL
8,10,3,7.246055,-11.37677333,SL
5,45,10,7.247201667,-11.486985,SL
5,5,6,7.247778333,-11.29114333,SL
8,30,10,7.252535,-11.39361167,SL
999995,999995,999995,7.252803333,-11.44153833,SL
5,35,10,7.252878333,-11.44168333,SL
7,10,10,7.253958333,-11.29544,SL
5,5,10,7.254401667,-11.40801833,SL
999995,999995,999995,7.258898333,-11.32446333,SL
8,15,10,7.262901667,-11.30686333,SL
7,45,3,7.265431667,-11.49960167,SL
999995,999995,999995,7.265943333,-11.32472167,SL
5,30,6,7.266798333,-11.37236333,SL
8,30,10,7.269665,-11.3579,SL
999995,999995,999995,7.269856667,-11.34568667,SL
2,9,10,7.271135,-11.26772833,SL
5,10,6,7.271373333,-11.32316,SL
5,35,10,7.271513333,-11.43427833,SL
8,90,6,7.271635,-11.26557333,SL
7,100,10,7.273075,-11.463555,SL
1,5,6,7.273613333,-11.22972167,SL
999995,999995,999995,7.27362,-11.22967,SL
8,10,10,7.27567,-11.29707,SL
8,8,10,7.27631,-11.42295167,SL
8,30,10,7.281988333,-11.39224833,SL
8,5,6,7.284233333,-11.26187833,SL
8,10,10,7.284465,-11.31509667,SL
5,15,10,7.287671667,-11.43726833,SL
8,10,10,7.288661667,-11.41024667,SL
8,60,10,7.291461667,-11.38282167,SL
8,10,10,7.294238333,-11.30330333,SL
8,20,6,7.296371667,-11.30674333,SL
8,40,10,7.29638,-11.40133333,SL
5,30,10,7.297793333,-11.345755,SL
7,30,10,7.298176667,-11.39102167,SL
2,10,10,7.301201667,-11.46281333,SL
6,8,6,7.301211667,-11.29564833,SL
8,30,10,7.303296667,-11.37192833,SL
999995,999995,999995,7.303315,-11.33302667,SL
999995,999995,999995,7.304433333,-11.369145,SL
999995,999995,999995,7.305433333,-11.32873833,SL
999995,999995,999995,7.307341667,-11.35941833,SL
999995,999995,999995,7.308056667,-11.36394167,SL
999995,999995,999995,7.308696667,-11.36619667,SL
999995,999995,999995,7.309271667,-11.32043,SL
999995,999995,999995,7.30979,-11.38099333,SL
6,5,6,7.311218333,-11.31019333,SL
5,60,10,7.311225,-11.31448333,SL
8,40,10,7.311766667,-11.372465,SL
2,3,6,7.314661667,-11.26284,SL
999995,999995,999995,7.314796667,-11.26295667,SL
7,15,6,7.317625,-11.240015,SL
999995,999995,999995,7.31764,-11.239915,SL
999995,999995,999995,7.319616667,-11.33276,SL
999995,999995,999995,7.323231667,-11.346385,SL
8,12,10,7.32333,-11.35425833,SL
999995,999995,999995,7.328101667,-11.345035,SL
8,6,10,7.334111667,-11.2742,SL
5,15,3,7.33699,-11.30608167,SL
8,40,3,7.355093333,-11.272065,SL
7,16,10,7.357236667,-11.29740667,SL
8,4,10,7.362433333,-11.26751167,SL
7,10,10,7.369081667,-11.27216333,SL
8,15,10,7.370893333,-11.30678833,SL
4,2,3,7.371288333,-11.26748167,SL
99,6,10,7.394171667,-11.09166833,SL
99,6,10,7.412435,-11.22898333,SL
8,60,10,7.414785,-11.25549,SL
99,30,10,7.41745,-11.23830333,SL
99,10,9,7.419248333,-11.23212,SL
8,30,9,7.421213333,-11.24817,SL
99,10,6,7.421761667,-11.23164667,SL
8,20,9,7.422243333,-11.22155,SL
99,12,97,7.42322,-11.19704167,SL
7,10,97,7.429928333,-11.192735,SL
999995,999995,999995,7.431276667,-11.11877667,SL
99,60,10,7.435503333,-11.20589667,SL
999995,999995,999995,7.435783333,-11.23666333,SL
99,6,10,7.442048333,-11.17271333,SL
99,60,10,7.443215,-11.22438833,SL
8,6,97,7.443846667,-11.19421667,SL
4,15,3,7.445968333,-11.08638667,SL
99,6,9,7.44676,-11.17343167,SL
7,8,97,7.447063333,-11.19888,SL
8,4,9,7.447653333,-11.08424333,SL
8,30,10,7.452053333,-11.204075,SL
8,40,10,7.454468333,-11.11945167,SL
7,12,3,7.457863333,-11.190425,SL
99,4,9,7.460726667,-11.205855,SL
7,10,10,7.466866667,-11.20598833,SL
7,60,97,7.468825,-11.185185,SL
5,60,4,7.469303333,-11.17481,SL
3,30,10,7.474008333,-11.09096333,SL
7,10,3,7.48008,-11.08714667,SL
99,15,97,7.480518333,-11.12988333,SL
8,4,6,7.492945,-11.01827333,SL
7,12,10,7.49372,-11.16941667,SL
8,12,3,7.4964,-11.05810167,SL
3,20,97,7.497133333,-11.12225,SL
7,30,9,7.498365,-11.06338667,SL
99,6,3,7.501525,-11.01816667,SL
999995,999995,999995,7.50222,-10.95322333,SL
99,6,3,7.50411,-10.965975,SL
99,10,10,7.506341667,-11.16487667,SL
99,6,3,7.509371667,-10.940845,SL
99,5,6,7.510655,-10.941505,SL
99,5,10,7.510971667,-10.93932333,SL
3,6,9,7.511016667,-11.05531333,SL
8,120,97,7.514138333,-11.14043,SL
8,10,10,7.518885,-11.03730833,SL
